name;title;category;address;city;state;phone;website;google_maps_url;rating;reviews_count;instagram
Academia Bluefit Diadema;Academia;Academia;Av. Sete de Setembro, 97 - Centro, Diadema - SP, 09912-010, Brasil;Aparecida de Goiânia;GO;+5511912397979;https://bluefit.com.br/unidade/diadema;https://www.google.com/maps/search/?api=1&query=Academia%20Bluefit%20Diadema&query_place_id=ChIJSShnfNhFzpQR4Vsjk-cWi2w;4.5;243;
Bar Recanto Do Sul;Restaurante;Restaurante;Av. Itamarati, 405-479 - St. Pontal Sul, Aparecida de Goiânia - GO, 74956-260, Brasil;Aparecida de Goiânia;GO;+5562996987164;;https://www.google.com/maps/search/?api=1&query=Bar%20Recanto%20Do%20Sul&query_place_id=ChIJEVxa7Jv5XpMRNK2INTh5TfM;4.7;380;
Empório 138 | Restaurante, Marmitex e Porções;Restaurante;Restaurante;R. 138 - Jardim Tropical, Aparecida de Goiânia - GO, 74946-450, Brasil;Aparecida de Goiânia;GO;+5562983209348;http://instagram.com/emporio.138;https://www.google.com/maps/search/?api=1&query=Emp%C3%B3rio%20138%20%7C%20Restaurante%2C%20Marmitex%20e%20Por%C3%A7%C3%B5es&query_place_id=ChIJYfVQSI_5XpMROiON2Zy-t7E;4.8;73;http://instagram.com/emporio.138
Da Mata Restaurante;Restaurante;Restaurante;R. 2, quadra 2 lote 13 - St. Marista Sul, Aparecida de Goiânia - GO, 74971-020, Brasil;Aparecida de Goiânia;GO;+5562991858545;;https://www.google.com/maps/search/?api=1&query=Da%20Mata%20Restaurante&query_place_id=ChIJbSFnb_j7XpMR672Tg6Omm7g;4.8;40;
Tempero Da Casa;Restaurante;Restaurante;auto escola - Esquina com a - Jardim Monte Cristo, Aparecida de Goiânia - GO, 74967-145, Brasil;Aparecida de Goiânia;GO;+556235966160;;https://www.google.com/maps/search/?api=1&query=Tempero%20Da%20Casa&query_place_id=ChIJWaieteL7XpMRvQaLBEzeeRI;4.3;373;
Fort fit Academia;Sala de fitness;Sala de fitness;Av. Liberdade, qd 168 lt 38 - St. Garavelo, Aparecida de Goiânia - GO, 74930-550, Brasil;Aparecida de Goiânia;GO;+5562981992089;https://instagram.com/fortfit_academia?igshid=MzMyNGUyNmU2YQ==;https://www.google.com/maps/search/?api=1&query=Fort%20fit%20Academia&query_place_id=ChIJPW9fhjH5XpMREqjOdPnDsTE;4.6;88;https://instagram.com/fortfit_academia?igshid=mzmynguynmu2yq==
Academia Hardcore;Academia;Academia;R. J-32, 2-74 - 2-74 - Mansões Paraíso, Aparecida de Goiânia - GO, 74952-260, Brasil;Aparecida de Goiânia;GO;+5562982017064;;https://www.google.com/maps/search/?api=1&query=Academia%20Hardcore&query_place_id=ChIJGUzjpyf6XpMRW6kXtQzBBYA;4.6;127;
Academia Onfit;Academia;Academia;R. das Codornas, 01997 - Morada dos Pássaros, Aparecida de Goiânia - GO, 74953-420, Brasil;Aparecida de Goiânia;GO;+5562995510940;;https://www.google.com/maps/search/?api=1&query=Academia%20Onfit&query_place_id=ChIJFzaUjo35XpMRnQSf1V_aI0A;4.6;88;
Academia Low Fit;Academia;Academia;R. 100 - Jardim Tropical, Aparecida de Goiânia - GO, 74946-500, Brasil;Aparecida de Goiânia;GO;+5562999739486;;https://www.google.com/maps/search/?api=1&query=Academia%20Low%20Fit&query_place_id=ChIJTTXBvfP3XpMRLSAP44P8s4Y;4.3;234;
SA e DE Academia;Academia;Academia;Av. Atlântica , Qd 129-Lt 30, 31 18E - Buriti Sereno, Aparecida de Goiânia - GO, 74944-090, Brasil;Aparecida de Goiânia;GO;+556232905841;;https://www.google.com/maps/search/?api=1&query=SA%20e%20DE%20Academia&query_place_id=ChIJs1r67CX4XpMR_y9ujf6BD-I;4.6;214;
Churrascaria e restaurante Dourado II Ltda;Restaurante;Restaurante;BR-153, km km 1287 - Jardim dos Buritis, Aparecida de Goiânia - GO, 74923-650, Brasil;Aparecida de Goiânia;GO;+5562982403781;;https://www.google.com/maps/search/?api=1&query=Churrascaria%20e%20restaurante%20Dourado%20II%20Ltda&query_place_id=ChIJOR8ZSwr7XpMRhEBmC8AhN7w;4.1;15;
Restaurante Moreira Fogão a Lenha;Restaurante;Restaurante;R. Mandioré, Qdr 35 lote 15 - Vila Alzira, Aparecida de Goiânia - GO, 74913-340, Brasil;Aparecida de Goiânia;GO;+556235499973;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Moreira%20Fog%C3%A3o%20a%20Lenha&query_place_id=ChIJdSQqx2_6XpMRq4nT6b43hG4;4.5;280;
Bendito Bar e Restaurante;Restaurante;Restaurante;Avenida: Barão do Rio Branco, Qd.27 - Lt.18 - Jardim Luz, Aparecida de Goiânia - GO, 74915-025, Brasil;Aparecida de Goiânia;GO;+5562991000449;https://www.instagram.com/benditobaar/;https://www.google.com/maps/search/?api=1&query=Bendito%20Bar%20e%20Restaurante&query_place_id=ChIJXcZmTbXxXpMR4j2bmfl9E3A;4.4;197;https://www.instagram.com/benditobaar/
Empório da Alimentação;Restaurante;Restaurante;Av. Anápolis, quadra 61 - lote 16 - Conj. Liberdade, Aparecida de Goiânia - GO, 74911-360, Brasil;Aparecida de Goiânia;GO;+556230971750;https://linklist.bio/emporiodaalimetacao;https://www.google.com/maps/search/?api=1&query=Emp%C3%B3rio%20da%20Alimenta%C3%A7%C3%A3o&query_place_id=ChIJhxiCFIzwXpMR3vRO2wLffCQ;4.4;439;
Granfinus Restaurante, Pizzaria e Sanduicheria;Restaurante;Restaurante;Rua H161 Qd. 269 Lt.08 Cidade vera cruz 1, Aparecida de Goiânia - GO, 74937-590, Brasil;Aparecida de Goiânia;GO;+5562993093777;https://instagram.com/granfinus.restaurante?utm_medium=copy_link;https://www.google.com/maps/search/?api=1&query=Granfinus%20Restaurante%2C%20Pizzaria%20e%20Sanduicheria&query_place_id=ChIJS_at3e75XpMRfWc_CPfWwE4;4.3;73;https://instagram.com/granfinus.restaurante?utm_medium=copy_link
DIVINO FOGÃO - Buriti Shopping;Restaurante self-service;Restaurante self-service;Av. Rio Verde, 102/104 - Piso 1 - Vila Sao Tomaz, Aparecida de Goiânia - GO, 74915-515, Brasil;Aparecida de Goiânia;GO;+556230979500;https://www.divinofogao.com.br/;https://www.google.com/maps/search/?api=1&query=DIVINO%20FOG%C3%83O%20-%20Buriti%20Shopping&query_place_id=ChIJhaxfKLHwXpMRn5wkjkhhf8I;3.8;589;
Frango No Pote;Restaurante;Restaurante;Av. Independência, Qd. 03 - Lt 04 Sala 02 - St. Serra Dourada - 3ª Etapa, Aparecida de Goiânia - GO, 74973-340, Brasil;Aparecida de Goiânia;GO;+5562981462340;http://www.frangonopote.com.br/;https://www.google.com/maps/search/?api=1&query=Frango%20No%20Pote&query_place_id=ChIJxUxIs1b7XpMRiqpmDWBFdJU;4.2;395;
Restaurante Filé Brasil;Restaurante;Restaurante;R. Campos Belos - Vila Sao Tomaz, Aparecida de Goiânia - GO, 74915-470, Brasil;Aparecida de Goiânia;GO;+5562996979925;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Fil%C3%A9%20Brasil&query_place_id=ChIJsz7UIU_xXpMRYtw2H8mk29M;4.4;161;
Restaurante e jantinha Bom Gosto;Restaurante;Restaurante;Bairro Independência Mansões, Aparecida de Goiânia - GO, 74958-190, Brasil;Aparecida de Goiânia;GO;+5562992403909;https://sites.google.com/view/restaurante-e-jantinha-bom-gos/home;https://www.google.com/maps/search/?api=1&query=Restaurante%20e%20jantinha%20Bom%20Gosto&query_place_id=ChIJqWVevhD5XpMRuUcn1C6WvYk;4.1;111;
Restaurante Bom La Petiti;Restaurante fast-food;Restaurante fast-food;Av. Bela Vista, s/n - Conj. Liberdade, Aparecida de Goiânia - GO, 74853-410, Brasil;Aparecida de Goiânia;GO;+556232828637;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Bom%20La%20Petiti&query_place_id=ChIJvVc7Y4zwXpMROgXHDUyoVp4;4.4;315;
Churrascaria Brazão;Restaurante;Restaurante;R. 44, 1551-1597 - Sitios Santa Luzia, Aparecida de Goiânia - GO, Brasil;Aparecida de Goiânia;GO;+556230947889;;https://www.google.com/maps/search/?api=1&query=Churrascaria%20Braz%C3%A3o&query_place_id=ChIJCeRqDXfwXpMRmHMz2lmI-v0;4.5;389;
Restaurante E Jantinha Encontro De Família;Restaurante;Restaurante;Av. Santana - Vila Souza, Aparecida de Goiânia - GO, 74987-722, Brasil;Aparecida de Goiânia;GO;+5562991324199;;https://www.google.com/maps/search/?api=1&query=Restaurante%20E%20Jantinha%20Encontro%20De%20Fam%C3%ADlia&query_place_id=ChIJpaSsS4L8XpMRtqx1dFOzPLY;4.4;42;
Restaurante Moura;Restaurante;Restaurante;Av. da Paz, Quadra 132 - Lote 01 - St. Garavelo, Aparecida de Goiânia - GO, 74930-570, Brasil;Aparecida de Goiânia;GO;+5562993467006;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Moura&query_place_id=ChIJ9cZxYIb5XpMRRNMMghr0z_k;4;141;
Castro's Madureira Restaurante;Restaurante;Restaurante;GO-040 - St. Garavelo Res. Park, Aparecida de Goiânia - GO, 74930-060, Brasil;Aparecida de Goiânia;GO;+556235886281;;https://www.google.com/maps/search/?api=1&query=Castro's%20Madureira%20Restaurante&query_place_id=ChIJQ0TunvL3XpMRJkCpjDw0bP4;4.4;742;
Restaurante Dos Amigos;Restaurante;Restaurante;R. 39, quadra 37 - lote 17 casa 2 - Jardim Bonança, Aparecida de Goiânia - GO, 74919-280, Brasil;Aparecida de Goiânia;GO;+5562994191849;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Dos%20Amigos&query_place_id=ChIJYeDNT8D7XpMRLsfaSzpWadM;4.4;45;
Restaurante LOS MENINOS;Restaurante;Restaurante;R. Cento e Dez - Jardim Tropical, Aparecida de Goiânia - GO, 74946-130, Brasil;Aparecida de Goiânia;GO;+5562991251376;;https://www.google.com/maps/search/?api=1&query=Restaurante%20LOS%20MENINOS&query_place_id=ChIJ-9CYYsv5XpMREoGL9E5ner0;4.7;15;
Restaurante Opção;Restaurante;Restaurante;R. 15-C, 15 - qd 104 Lt - St. Garavelo, Aparecida de Goiânia - GO, 74930-280, Brasil;Aparecida de Goiânia;GO;+556232587509;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Op%C3%A7%C3%A3o&query_place_id=ChIJp-rn8ov3XpMRaBXnhJgJmDI;4.4;449;
Clube SINTEGO Aparecida de Goiânia - Aberto Também a Visitantes. Lazer, Churrasco, Restaurante, Sauna, Salão de Festa.;Restaurante;Restaurante;Alameda Lourenço Marquês, Qd 57 - Lt 02 - Parque das Nacoes, Aparecida de Goiânia - GO, 74957-350, Brasil;Aparecida de Goiânia;GO;+5562996648068;https://www.instagram.com/sintegoaparecida/;https://www.google.com/maps/search/?api=1&query=Clube%20SINTEGO%20Aparecida%20de%20Goi%C3%A2nia%20-%20Aberto%20Tamb%C3%A9m%20a%20Visitantes.%20Lazer%2C%20Churrasco%2C%20Restaurante%2C%20Sauna%2C%20Sal%C3%A3o%20de%20Festa.&query_place_id=ChIJ4ZvJ5gr5XpMRl4ERru0Nkhs;4.3;160;https://www.instagram.com/sintegoaparecida/
Restaurante e Lanchonete Raìzes Nordestinas;Restaurante;Restaurante;Jardim dos Buritis, Aparecida de Goiânia - GO, 74923-570, Brasil;Aparecida de Goiânia;GO;+5562999130862;;https://www.google.com/maps/search/?api=1&query=Restaurante%20e%20Lanchonete%20Ra%C3%ACzes%20Nordestinas&query_place_id=ChIJr5Ojakf7XpMR8ujt3Z8Vzr0;4.8;39;
Boteco do Zé Bar e Restaurante;Bar e Grill;Bar e Grill;Av. São Paulo - Vila Brasilia, Aparecida de Goiânia - GO, 74905-770, Brasil;Aparecida de Goiânia;GO;+556235750700;;https://www.google.com/maps/search/?api=1&query=Boteco%20do%20Z%C3%A9%20Bar%20e%20Restaurante&query_place_id=ChIJPX9f-prwXpMRZPZ9Eg8IrOU;4.6;667;
Aromas do alecrim restaurante e buffet;Restaurante;Restaurante;R. Lã Paz - Parque das Nacoes, Aparecida de Goiânia - GO, 74957-300, Brasil;Aparecida de Goiânia;GO;+5562983133435;;https://www.google.com/maps/search/?api=1&query=Aromas%20do%20alecrim%20restaurante%20e%20buffet&query_place_id=ChIJKXzJS4n5XpMRA8VbvNkPdNc;4.5;35;
Restaurante Quintal de Vó;Restaurante;Restaurante;R. Leopoldo de Bulhões, QD.73 - LT.04 - Nova Brasília, Aparecida de Goiânia - GO, 74912-570, Brasil;Aparecida de Goiânia;GO;+5562991193320;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Quintal%20de%20V%C3%B3&query_place_id=ChIJsw1kjbLxXpMRRtn4pNszhKs;4.7;15;
Toca do peixe bar e restaurante;Restaurante;Restaurante;Av. Escultor Veiga Vale, 3 - Parque Veiga Jardim, Aparecida de Goiânia - GO, 74954-012, Brasil;Aparecida de Goiânia;GO;+5562993412921;;https://www.google.com/maps/search/?api=1&query=Toca%20do%20peixe%20bar%20e%20restaurante&query_place_id=ChIJD4k4q1f7XpMR80ulm0ggJCc;4.6;144;
Central Restaurante e Lanchonete;Restaurante;Restaurante;Zap (47) 9966-7330__Rua Gervásio Pinheiro Qd29, Rua L, 14 - Res. Village Garavelo, Aparecida de Goiânia - GO, 74968-500, Brasil;Aparecida de Goiânia;GO;+5562995591858;;https://www.google.com/maps/search/?api=1&query=Central%20Restaurante%20e%20Lanchonete&query_place_id=ChIJX4rY78X7XpMRji0O0Mey-RI;4.5;75;
restaurante e marmitaria tempero do sabor;Restaurante;Restaurante;Zap (47) 9966-7330, Av. Independência, qd 1 - lt 1 - Jardim Monte Cristo, Aparecida de Goiânia - GO, 74968-350, Brasil;Aparecida de Goiânia;GO;+5562991651955;;https://www.google.com/maps/search/?api=1&query=restaurante%20e%20marmitaria%20tempero%20do%20sabor&query_place_id=ChIJb25gxtr7XpMRtnWXiqFUkwg;4.4;51;
Primo's Bar e Restaurante;Restaurante brasileiro;Restaurante brasileiro;anel Viário - Av. União, 75 - Qd 20 Lt 01 - St. Garavelo, Aparecida de Goiânia - GO, 74930-600, Brasil;Aparecida de Goiânia;GO;+5562994457365;https://primosbar.saipos.com/;https://www.google.com/maps/search/?api=1&query=Primo's%20Bar%20e%20Restaurante&query_place_id=ChIJ0y-ntJD3XpMRS2JtsT_QIfc;4.1;1094;
Frango Rei;Restaurante de frango;Restaurante de frango;Av. V001 com rua H-18 Qd.51 Lt. 16 - Conj. Res. Santa Fe, Aparecida de Goiânia - GO, 74935-210, Brasil;Aparecida de Goiânia;GO;+556232482243;https://www.contate.me/whatsapp-frango-rei-1;https://www.google.com/maps/search/?api=1&query=Frango%20Rei&query_place_id=ChIJWwAAAO_5XpMRLL1EI6jYcTw;4.4;897;
Nobre Sorvetes | Aparecida de Goiânia;Sorveteria;Sorveteria;Av. das Mangueiras, Qd 51 - Lt 1 - Vila Alzira, Aparecida de Goiânia - GO, 74913-330, Brasil;Aparecida de Goiânia;GO;+5562981748606;https://www.facebook.com/nobresorveteria/;https://www.google.com/maps/search/?api=1&query=Nobre%20Sorvetes%20%7C%20Aparecida%20de%20Goi%C3%A2nia&query_place_id=ChIJLY89-576XpMRL81g3PZlqww;4.5;246;
Palhoça Restaurante , Pizzaria e Rodízios;Pizzaria;Pizzaria;Av: da Paz, Qd 157 - Lot 16 - Garavelo, Aparecida de Goiânia - GO, 74930-570, Brasil;Aparecida de Goiânia;GO;+5562995752559;;https://www.google.com/maps/search/?api=1&query=Palho%C3%A7a%20Restaurante%20%2C%20Pizzaria%20e%20Rod%C3%ADzios&query_place_id=ChIJ9cpo05P3XpMRKzXOnWJZ1OM;4.2;98;
Braga’s Restaurante - UNIDADE VILA BRASILIA;Restaurante;Restaurante;R. Tapajós, Quadra 54 - Lote 10 - Vila Brasilia, Aparecida de Goiânia - GO, 74905-700, Brasil;Aparecida de Goiânia;GO;+5562998454956;https://bragasvilabrasilia.comercio.net.br/#/catalogo;https://www.google.com/maps/search/?api=1&query=Braga%E2%80%99s%20Restaurante%20-%20UNIDADE%20VILA%20BRASILIA&query_place_id=ChIJV-y1XZLxXpMRXhDBXiM1Ljo;4.7;29;
Markin Bar e Restaurante;Restaurante;Restaurante;Av. Nove de Julho, 309 - Vila Mariana, Aparecida de Goiânia - GO, 74938-160, Brasil;Aparecida de Goiânia;GO;+556232182397;;https://www.google.com/maps/search/?api=1&query=Markin%20Bar%20e%20Restaurante&query_place_id=ChIJ5xIar_H3XpMR11miYkzlldA;4.8;27;
Restaurante bom Paladar;Restaurante brasileiro;Restaurante brasileiro;Av. Quimbita Abrantes, Qd 01 - St. Terra Prometida, Aparecida de Goiânia - GO, 74982-855, Brasil;Aparecida de Goiânia;GO;+5562981091122;https://restaurantebompaladar.com.br/;https://www.google.com/maps/search/?api=1&query=Restaurante%20bom%20Paladar&query_place_id=ChIJJfAZkMv7XpMRUC6bSvlTm7Y;4.3;263;
Opção Restaurante e Lanchonete;Restaurante;Restaurante;Rua Prustita, sn, QD K 52, LT 36, Sala 3 - Independência 3° Complemento, cep 74.967-570, Aparecida de Goiânia - GO, Brasil;Aparecida de Goiânia;GO;+5562993774446;http://linktr.ee/op%C3%A7%C3%A3orestaurantegyn;https://www.google.com/maps/search/?api=1&query=Op%C3%A7%C3%A3o%20Restaurante%20e%20Lanchonete&query_place_id=ChIJQ7JbMVj5XpMRghRJP6RjhII;4.7;51;
Restaurante sabor de Minas;Churrascaria;Churrascaria;R. R 20 Qarea, 2a Etapa, 0 - Jardim Dom Bosco, Aparecida de Goiânia - GO, 74963-500, Brasil;Aparecida de Goiânia;GO;+556232904186;;https://www.google.com/maps/search/?api=1&query=Restaurante%20sabor%20de%20Minas&query_place_id=ChIJUyCYq8T5XpMRm0RNb4ILNnE;4.1;96;
Restaurante Reis;Restaurante;Restaurante;Av. das Nações, qd 30 - Lt 11 - Jardim Veneza, Aparecida de Goiânia - GO, 74958-017, Brasil;Aparecida de Goiânia;GO;+5562982086961;https://sites.google.com/view/reis777/p%C3%A1gina-inicial;https://www.google.com/maps/search/?api=1&query=Restaurante%20Reis&query_place_id=ChIJjQreUvn7XpMRJyh2NZrEBfs;4.3;24;
Harmonia dos Sabores;Restaurante;Restaurante;Rua 30 Esq. c/ Rua 20 Qd 50 Lt 14 - Bairro Independência, Aparecida de Goiânia - GO, 74967-150, Brasil;Aparecida de Goiânia;GO;+556235488925;;https://www.google.com/maps/search/?api=1&query=Harmonia%20dos%20Sabores&query_place_id=ChIJt8ix5Uz7XpMRT41zIkIbuM0;4;250;
Restaurante da Gorete;Restaurante;Restaurante;Av. Santana - Nova Olinda, Aparecida de Goiânia - GO, 74988-787, Brasil;Aparecida de Goiânia;GO;+5562992575043;;https://www.google.com/maps/search/?api=1&query=Restaurante%20da%20Gorete&query_place_id=ChIJk5uCt5f8XpMRSBHJqhxl_XM;4.5;80;
Restaurante/Marmitex bom tempero;Restaurante;Restaurante;R. Abaeté, quadra 31 - lote 3 - Jardim Ipiranga - Continuação, Aparecida de Goiânia - GO, 74968-705, Brasil;Aparecida de Goiânia;GO;+556235752055;;https://www.google.com/maps/search/?api=1&query=Restaurante%2FMarmitex%20bom%20tempero&query_place_id=ChIJGykzSYf7XpMRPM9LmChgkDQ;4.7;14;
POLO GRILL RESTAURANTE;Restaurante;Restaurante;Avenida Eixo Primário, 4919-5277 Parque Karaja - Polo Empresarial de Goiás, Aparecida de Goiânia - GO, 74982-740, Brasil;Aparecida de Goiânia;GO;+5562983226795;;https://www.google.com/maps/search/?api=1&query=POLO%20GRILL%20RESTAURANTE&query_place_id=ChIJDyOhaq37XpMRyq0BgOWGkTE;4.5;635;
Jantinha e Espetos Barcelona;Restaurante de churrasquinho;Restaurante de churrasquinho;R. Irmãos Maristas, Qd 22lt 08 - Res. Village Garavelo, Aparecida de Goiânia - GO, 74961-468, Brasil;Aparecida de Goiânia;GO;+556232832610;;https://www.google.com/maps/search/?api=1&query=Jantinha%20e%20Espetos%20Barcelona&query_place_id=ChIJZ-opSI_7XpMReDAB1f1ff5g;4.5;853;
Oásis Pesca, Bar & Restaurante;Restaurante especializado em peixe-pescador;Restaurante especializado em peixe-pescador;com a - Rua x 59, R. X-55 - Jardim Olimpico, Aparecida de Goiânia - GO, 74922-270, Brasil;Aparecida de Goiânia;GO;+5562993165110;;https://www.google.com/maps/search/?api=1&query=O%C3%A1sis%20Pesca%2C%20Bar%20%26%20Restaurante&query_place_id=ChIJa7_p_4b7XpMRaCmxQftMNHQ;4.4;454;
Wn restaurante;Restaurante;Restaurante;Av. Independência, quadra 32 - lote 09 - Jardim Ipiranga, Aparecida de Goiânia - GO, Brasil;Aparecida de Goiânia;GO;+5562984463696;;https://www.google.com/maps/search/?api=1&query=Wn%20restaurante&query_place_id=ChIJHdam-N37XpMRl6wD81bY9HM;4.5;139;
Tropical Pizzaria e Restaurante;Pizzaria;Pizzaria;Av. Ipanema, 1179 - Jardim Atlântico, Goiânia - GO, 74343-010, Brasil;Aparecida de Goiânia;GO;+556239226350;https://www.tropicaljdatlantico.com.br/;https://www.google.com/maps/search/?api=1&query=Tropical%20Pizzaria%20e%20Restaurante&query_place_id=ChIJzd-4dhf3XpMRiU0iP88DeAw;4.5;3696;
Restaurante Nova Estrela;Restaurante;Restaurante;Av. Central, Qd 45 - lt 08 - Jardim Boa Esperanca, Aparecida de Goiânia - GO, 74980-970, Brasil;Aparecida de Goiânia;GO;+5562935765363;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Nova%20Estrela&query_place_id=ChIJfcdK-SX5XpMRF7hAbgbRXkI;3.6;69;
Panificadora e Confeitaria Mondale;Padaria;Padaria;Av. Independência, Quadra 1 - Lote 11 - Cidade Livre, Aparecida de Goiânia - GO, 74967-120, Brasil;Aparecida de Goiânia;GO;+5562981960091;https://instagram.com/mondalepanificadora?igshid=1nysjxxp12mg9;https://www.google.com/maps/search/?api=1&query=Panificadora%20e%20Confeitaria%20Mondale&query_place_id=ChIJg88zpOL7XpMR5ai1hpH1EyY;4.3;553;https://instagram.com/mondalepanificadora?igshid=1nysjxxp12mg9
RESTAURANTE JUNINHOS GRILL;Restaurante;Restaurante;Av. Independência qd.05 Lt05 - St. Colina Azul, Aparecida de Goiânia - GO, 74970-555, Brasil;Aparecida de Goiânia;GO;+5562992856202;;https://www.google.com/maps/search/?api=1&query=RESTAURANTE%20JUNINHOS%20GRILL&query_place_id=ChIJhRE3gfH7XpMR1HX5c9FwIg8;4.1;133;
Restaurante Rei Davi;Restaurante;Restaurante;St. Serra Dourada - 2ª Etapa, Aparecida de Goiânia - GO, 74973-530, Brasil;Aparecida de Goiânia;GO;+556232801355;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Rei%20Davi&query_place_id=ChIJ8SRGUUv7XpMRJPmIaosP6X8;4.7;11;
Jantinha D'Aline;Restaurante;Restaurante;R. Londres, Qd 29 - Lt 17 - Res. Solar Central Park, Aparecida de Goiânia - GO, 74968-561, Brasil;Aparecida de Goiânia;GO;+5562991781984;http://www.instagram.com/jantinhadaline;https://www.google.com/maps/search/?api=1&query=Jantinha%20D'Aline&query_place_id=ChIJ_fe0jzz7XpMRFgkLNMEss9M;4.7;66;http://www.instagram.com/jantinhadaline
Delta Fitness;Academia;Academia;Academia - Av. Constantino Nery, 2500 - Chapada, Manaus - AM, 69050-001, Brasil;Aparecida de Goiânia;GO;+5592984159621;https://www.instagram.com/deltafitness_manaus/;https://www.google.com/maps/search/?api=1&query=Delta%20Fitness&query_place_id=ChIJCffUproRbJIRsu6eb6vHX4I;4.8;25;https://www.instagram.com/deltafitness_manaus/
HidroMais;Academia;Academia;Rua Dr João Teixeira Álvares Júnior, quadra 78, R. Dona Maria Édila Curado Veiga Jardim, 3 - lote 24, Aparecida de Goiânia - GO, 74954-350, Brasil;Aparecida de Goiânia;GO;+5562991249005;;https://www.google.com/maps/search/?api=1&query=HidroMais&query_place_id=ChIJgW45eBL7XpMR5gVmvGC8oyw;4.9;122;
Academia Ação Saúde;Academia;Academia;74913-360, Av. das Mangueiras, 370-464 - Vila Alzira, Aparecida de Goiânia - GO, 74913-360, Brasil;Aparecida de Goiânia;GO;+5562999990866;https://venda.nextfit.com.br/33960d76-b52f-4a95-82ee-6aca8a12b907/contratos;https://www.google.com/maps/search/?api=1&query=Academia%20A%C3%A7%C3%A3o%20Sa%C3%BAde&query_place_id=ChIJp0bpDnD6XpMR5NTzvO0DT2g;4.5;79;
Academia Pratique Fitness - Cachoeirinha;Sala de fitness;Sala de fitness;Av. Bernardo de Vasconcelos, 1193 - Cachoeirinha, Belo Horizonte - MG, 31150-000, Brasil;Aparecida de Goiânia;GO;+553141411962;https://novo.pratiquefitness.com.br/unidades/cachoeirinha;https://www.google.com/maps/search/?api=1&query=Academia%20Pratique%20Fitness%20-%20Cachoeirinha&query_place_id=ChIJxX8FBXeapgARduoOpO_nQY4;4.7;5938;
Corpofit Academia;Academia;Academia;Av. V-3, Q152 L3 - Bairro Ilda, Aparecida de Goiânia - GO, 74936-580, Brasil;Aparecida de Goiânia;GO;+5562986411539;;https://www.google.com/maps/search/?api=1&query=Corpofit%20Academia&query_place_id=ChIJ23_Vshz3XpMRdzpWsW-EcD8;4.7;35;
SPORT LIFE NACIONAL;Academia;Academia;R. Brasília, 102 - Nacional, Contagem - MG, 32150-340, Brasil;Aparecida de Goiânia;GO;+553139126497;https://www.facebook.com/sportlifenacional;https://www.google.com/maps/search/?api=1&query=SPORT%20LIFE%20NACIONAL&query_place_id=ChIJGd5m7zaSpgARtZl2rdXiTzo;4.6;107;
Skyfit Nova Era;Academia;Academia;R. Dom Pedro II, 13 - Jardim Nova Era, Aparecida de Goiânia - GO, 74916-040, Brasil;Aparecida de Goiânia;GO;+5562992507810;;https://www.google.com/maps/search/?api=1&query=Skyfit%20Nova%20Era&query_place_id=ChIJMeonCADxXpMRvFAqeWj7zwM;4.4;139;
Lux Academia;Centro de bem-estar;Centro de bem-estar;"AVENIDA Argélia, nº SN, QUADRA 22;LOTE 26 - Parque Hayala, Aparecida de Goiânia - GO, 74959-200, Brasil";Aparecida de Goiânia;GO;+5562996782895;;https://www.google.com/maps/search/?api=1&query=Lux%20Academia&query_place_id=ChIJeyLoR3T5XpMR_GW_2hmxbN4;5;14;
Xprime Academia - Serrinha;Academia;Academia;Av T5 qd 4 lt 4 - Serrinha, Goiânia - GO, 74835-120, Brasil;Aparecida de Goiânia;GO;+556236243763;http://www.xprimeacademia.com.br/unidades/goianiaserrinha;https://www.google.com/maps/search/?api=1&query=Xprime%20Academia%20-%20Serrinha&query_place_id=ChIJ_7ETv8nxXpMRi5Ube2z8FqI;4.4;228;
ACADEMIA R2 FITNESS - JL;Academia;Academia;Av. Galileu, 205 - Jardim da Luz, Goiânia - GO, 74850-440, Brasil;Aparecida de Goiânia;GO;+5562985281040;http://facebook.com/academiar2fitness;https://www.google.com/maps/search/?api=1&query=ACADEMIA%20R2%20FITNESS%20-%20JL&query_place_id=ChIJz_TUKGbwXpMROlV5_c1IZ5w;4.5;161;
Serviço Social da Indústria-SESI - Aparecida de Goiânia-GO;Saúde e segurança ocupacional;Saúde e segurança ocupacional;R. Pirineus, s/n - Res. Village Garavelo, Aparecida de Goiânia - GO, 74968-539, Brasil;Aparecida de Goiânia;GO;+556232366900;;https://www.google.com/maps/search/?api=1&query=Servi%C3%A7o%20Social%20da%20Ind%C3%BAstria-SESI%20-%20Aparecida%20de%20Goi%C3%A2nia-GO&query_place_id=ChIJb315vnb7XpMR3tzAUxSnBmA;4.1;85;
